;PT_ID;1926;X_COORD;Y_COORD;1927;1928;1929;1930;1931;1932;1933;1934;1935;1936;1937;1938;1939;1940;1941;1942;1943;1944;1945;1946;1947;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
47;45968403;1.0;-73.15998777690277;45.90667815450512;;;;;;1.0;;;;0.0;;;;;;1.0;;;;1.0;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;0.0;;;1.0;;1.0;;0.0;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
48;45968411;1.0;-73.15895688225605;45.906661545200755;;;;;;1.0;;;;0.0;;;;1.0;;1.0;;1.0;;1.0;0.0;;;;;;;;;;;;1.0;;;;;;;;;;;1.0;;;;;1.0;;1.0;;;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
49;45969402;1.0;-73.16011366580926;45.906770188460264;;;;;;1.0;;;;0.0;0.0;;;1.0;;1.0;;1.0;;1.0;0.0;;;;;;;;;;;;1.0;;;;1.0;;;;;;;1.0;;;;;1.0;;1.0;;;;1.0;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
50;45969410;1.0;-73.15908276938602;45.90675358026598;;;;;;1.0;;;;1.0;;;;;;1.0;1.0;;;;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;1.0;;;;;;;;1.0;;;;1.0;;;;;;;
51;45969413;1.0;-73.15869618346049;45.906747349796696;;0.0;0.0;;;1.0;;1.0;;1.0;;;;;;1.0;1.0;;1.0;;0.0;;;;;1.0;1.0;1.0;;;;;;;;;;;;;;;0.0;1.0;;1.0;0.0;0.0;;;;;1.0;;;;;;;1.0;;;;;;;1.0;;;;;;;;;;;;;;1.0;;;;0.0;;;1.0;;
52;45970400;1.0;-73.1603684174702;45.90686429751351;;0.0;;;;1.0;;;;0.0;;;;;;1.0;;;;1.0;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;0.0;;;1.0;;1.0;;0.0;;;1.0;;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
53;45971410;1.0;-73.15907682004078;45.90693349704896;;;;;;1.0;;;;0.0;;;;;;1.0;;;;1.0;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;0.0;;;1.0;;1.0;;0.0;;;1.0;;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;1.0;;1.0;;;;;;;1.0
54;45972312;1.0;-73.17170244984746;45.90722626721083;;;;;;1.0;;;;0.0;0.0;;;1.0;;1.0;;1.0;;1.0;0.0;;;;;;;;;;;;1.0;;;;1.0;;;;;;;1.0;;;;;1.0;;1.0;;;;1.0;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
55;45972398;1.0;-73.16062019780671;45.90704836447697;;0.0;;;;1.0;;;;;;;;;;1.0;1.0;;;;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;;1.0;;;1.0;;;;;;;;;;;;;;;0.0;;;;;;;;1.0;;;;1.0;;;;;;;
56;45972399;1.0;-73.16049133502403;45.90704628952252;;;;;;1.0;;;;;0.0;;;1.0;;1.0;;1.0;;1.0;0.0;;;;;;;;;;;;1.0;;;;1.0;;;;;;;1.0;;;;;1.0;;1.0;;;;1.0;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
57;45972409;1.0;-73.15920270797423;45.907025531990136;;;;;;1.0;;;;0.0;;;;1.0;;1.0;;1.0;;1.0;0.0;;;;;;;;;;;;1.0;;;;1.0;;;;;;;1.0;;;;;1.0;;1.0;;;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
58;45972410;1.0;-73.15907384534697;45.90702345543808;;;;;;1.0;;;;0.0;;;;1.0;;1.0;;;;1.0;0.0;;;;;;;;;;;;1.0;;;;;;;;;;;1.0;;;;;1.0;;1.0;;;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;1.0;;1.0;;;;;;;1.0
